subj,trialExp,trialRoom,rt,signedPE,reward,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck
68,58,28,3337,20,60,40,20,1,0,0,,10,40
68,59,29,4083,-30,40,70,30,1,10,10,,-30,60
69,0,0,4645,-60,0,60,60,1,20,20,0.5,-50,40
69,1,1,4511,80,100,20,80,1,-40,40,0,70,60
69,2,2,3979,30,60,30,30,1,-10,10,-0.333333333,30,40
69,3,3,4498,40,60,20,40,1,-40,40,1.5,50,60
69,4,4,4763,60,80,20,60,1,-20,20,1.166666667,50,40
69,5,5,3988,-50,40,90,50,1,50,50,1.2,-50,40
69,6,6,4250,-60,20,80,60,1,20,20,0.333333333,-50,60
69,7,7,4915,20,80,60,20,1,0,0,1,10,60
69,8,8,4674,-10,20,30,10,1,-10,10,0,-10,40
69,9,9,4689,-40,40,80,40,1,20,20,1.75,-50,60
69,10,10,4441,70,80,10,70,1,-50,50,0.142857143,70,60
69,11,11,5267,10,40,30,10,1,-10,10,1,10,40
69,12,12,5419,20,60,40,20,1,0,0,1.5,10,40
69,13,13,4089,40,60,20,40,1,-40,40,1.5,50,60
69,14,14,5133,-50,20,70,50,1,30,30,1,-50,40
69,15,15,4040,-40,40,80,40,1,20,20,1,-50,60
69,16,16,4040,-20,0,20,20,1,-20,20,-1,-10,40
69,17,17,4555,60,100,40,60,1,-20,20,0.666666667,50,60
69,18,18,4380,-60,20,80,60,1,20,20,0.333333333,-50,60
69,19,19,5422,40,80,40,40,1,0,0,-0.5,50,40
69,20,20,4935,20,40,20,20,1,-20,20,0,10,40
69,21,21,4752,20,80,60,20,1,0,0,-2,10,60
69,22,22,4091,80,100,20,80,1,-40,40,0.125,70,60
69,23,23,5626,-20,0,20,20,1,-20,20,0,-10,40
69,24,24,5473,30,60,30,30,1,-30,30,1.333333333,30,60
69,25,25,4168,60,80,20,60,1,-20,20,0.333333333,50,40
69,26,26,4855,-30,40,70,30,1,10,10,0.333333333,-30,60
69,27,27,4348,-20,20,40,20,1,0,0,1,-10,40
69,28,28,4376,40,60,20,40,1,-20,20,,50,40
69,29,29,5162,-40,20,60,40,1,0,0,,-50,60
69,30,0,4571,-50,40,90,50,0,30,30,1.2,-50,60
69,31,1,4389,0,50,50,0,0,10,10,,,40
69,32,2,4509,-40,30,70,40,0,30,30,1,-50,40
69,33,3,4564,20,50,30,20,0,-30,30,0.5,10,60
69,34,4,5032,30,70,40,30,0,-20,20,1.666666667,30,60
69,35,5,4352,-10,20,30,10,0,-10,10,0,-10,40
69,36,6,4650,10,40,30,10,0,-10,10,0,10,40
69,37,7,4139,-30,60,90,30,0,30,30,-0.333333333,-30,60
69,38,8,4821,30,60,30,30,0,-10,10,-1,30,40
69,39,9,4342,-20,80,100,20,0,40,40,2,-10,60
69,40,10,4698,20,20,0,20,0,-40,40,1,10,40
69,41,11,4655,-10,50,60,10,0,0,0,-1,-10,60
69,42,12,4228,-30,40,70,30,0,10,10,-0.666666667,-30,60
69,43,13,4394,30,50,20,30,0,-20,20,0.333333333,30,40
69,44,14,3986,-30,60,90,30,0,30,30,0,-30,60
69,45,15,4186,30,60,30,30,0,-10,10,-0.333333333,30,40
69,46,16,4542,-20,70,90,20,0,30,30,0.5,-10,60
69,47,17,4097,10,30,20,10,0,-20,20,1,10,40
69,48,18,4752,0,80,80,0,0,20,20,,,60
69,49,19,4271,10,40,30,10,0,-10,10,-2,10,40
69,50,20,4471,20,80,60,20,0,0,0,-0.5,10,60
69,51,21,4235,-10,40,50,10,0,-10,10,-1,-10,60
69,52,22,4106,50,60,10,50,0,-30,30,0.2,50,40
69,53,23,4603,0,20,20,0,0,-20,20,,,40
69,54,24,4227,-10,50,60,10,0,0,0,-1,-10,60
69,55,25,4022,10,30,20,10,0,-20,20,2,10,40
69,56,26,4659,0,40,40,0,0,0,0,,,40
69,57,27,4494,0,70,70,0,0,10,10,,,60
69,58,28,4864,-30,60,90,30,0,30,30,,-30,60
69,59,29,4284,10,50,40,10,0,0,0,,10,40
70,0,0,3358,-10,80,90,10,0,30,30,0,-10,60
70,1,1,3514,30,60,30,30,0,-10,10,0.666666667,30,40
70,2,2,3019,0,50,50,0,0,10,10,,,40
70,3,3,3197,-40,50,90,40,0,30,30,0.5,-50,60
70,4,4,3484,0,70,70,0,0,10,10,,,60
70,5,5,3376,10,40,30,10,0,-10,10,2,10,40
70,6,6,3190,-20,30,50,20,0,10,10,1,-10,40
70,7,7,2865,-40,40,80,40,0,20,20,0.5,-50,60
70,8,8,3157,-10,20,30,10,0,-10,10,-1,-10,40
70,9,9,3600,0,60,60,0,0,0,0,,,60
70,10,10,3002,20,60,40,20,0,0,0,0,10,40
70,11,11,3231,-10,60,70,10,0,10,10,1,-10,60
70,12,12,4106,10,70,60,10,0,0,0,1,10,60
70,13,13,3263,10,50,40,10,0,0,0,0,10,40
70,14,14,3468,-30,40,70,30,0,10,10,0.333333333,-30,60
70,15,15,3102,0,40,40,0,0,0,0,,,40
70,16,16,3026,-10,50,60,10,0,0,0,0,-10,60
70,17,17,3024,-20,20,40,20,0,0,0,-0.5,-10,40
70,18,18,3046,20,80,60,20,0,0,0,0.5,10,60
70,19,19,3490,-20,30,50,20,0,10,10,1,-10,40
70,20,20,2958,-30,40,70,30,0,10,10,0.333333333,-30,60
70,21,21,2817,-10,50,60,10,0,0,0,0,-10,60
70,22,22,3230,30,60,30,30,0,-10,10,0.666666667,30,40
70,23,23,3109,0,50,50,0,0,10,10,,,40
70,24,24,3118,20,80,60,20,0,0,0,0.5,10,60
70,25,25,3021,-20,20,40,20,0,0,0,0.5,-10,40
70,26,26,3079,0,30,30,0,0,-10,10,,,40
70,27,27,3009,-10,60,70,10,0,10,10,0,-10,60
70,28,28,3358,0,70,70,0,0,10,10,,,60
70,29,29,2898,-10,40,50,10,0,10,10,,-10,40
70,30,0,3446,-50,20,70,50,1,30,30,1,-50,40
70,31,1,3037,40,100,60,40,1,0,0,0.5,50,60
70,32,2,3230,60,80,20,60,1,-20,20,0.5,50,40
70,33,3,2989,-60,20,80,60,1,20,20,0.5,-50,60
70,34,4,3250,10,60,50,10,1,10,10,0,10,40
70,35,5,3756,-10,40,50,10,1,10,10,1,-10,40
70,36,6,3092,-10,40,50,10,1,-10,10,-1,-10,60
70,37,7,3368,20,80,60,20,1,0,0,0.5,10,60
70,38,8,3040,-40,0,40,40,1,0,0,0.5,-50,40
70,39,9,2884,-10,60,70,10,1,10,10,2,-10,60
70,40,10,4207,30,80,50,30,1,-10,10,1,30,60
70,41,11,3143,60,80,20,60,1,-20,20,0.5,50,40
70,42,12,3038,-50,0,50,50,1,10,10,0.2,-50,40
70,43,13,3367,-20,60,80,20,1,20,20,0.5,-10,60
70,44,14,2932,-20,20,40,20,1,0,0,0.5,-10,40
70,45,15,3384,-50,20,70,50,1,10,10,0.2,-50,60
70,46,16,3524,10,40,30,10,1,-10,10,0,10,40
70,47,17,2922,-20,40,60,20,1,0,0,1,-10,60
70,48,18,3424,60,100,40,60,1,-20,20,0.5,50,60
70,49,19,2945,30,60,30,30,1,-10,10,0.666666667,30,40
70,50,20,3438,10,60,50,10,1,10,10,1,10,40
70,51,21,2920,-10,60,70,10,1,10,10,3,-10,60
70,52,22,4219,-20,20,40,20,1,-20,20,-1.5,-10,60
70,53,23,3579,20,80,60,20,1,20,20,-2,10,40
70,54,24,3004,30,100,70,30,1,10,10,-1,30,60
70,55,25,2864,20,40,20,20,1,-20,20,1.5,10,40
70,56,26,3524,0,40,40,0,1,-20,20,,,60
70,57,27,2922,-30,20,50,30,1,10,10,-1.666666667,-30,40
70,58,28,3247,-100,0,100,100,1,60,60,,-70,40
70,59,29,3385,-20,80,100,20,1,40,40,,-10,60
71,0,0,3979,10,60,50,10,0,-10,10,3,10,60
71,1,1,4241,5,40,35,5,0,-5,5,1,10,40
71,2,2,3271,-20,20,40,20,0,0,0,-0.25,-10,40
71,3,3,3644,-30,50,80,30,0,20,20,0.5,-30,60
71,4,4,3120,5,70,65,5,0,5,5,1,10,60
71,5,5,3744,5,50,45,5,0,5,5,5,10,40
71,6,6,3355,-40,30,70,40,0,30,30,0.75,-50,40
71,7,7,3227,10,80,70,10,0,10,10,0,10,60
71,8,8,3192,20,60,40,20,0,0,0,0.5,10,40
71,9,9,3302,-30,40,70,30,0,10,10,0,-30,60
71,10,10,3220,-30,20,50,30,0,10,10,0.333333333,-30,40
71,11,11,3136,-30,40,70,30,0,10,10,0.333333333,-30,60
71,12,12,3463,0,60,60,0,0,0,0,,,60
71,13,13,3545,0,40,40,0,0,0,0,,,40
71,14,14,3253,-30,50,80,30,0,20,20,-0.333333333,-30,60
71,15,15,3144,20,60,40,20,0,0,0,0,10,40
71,16,16,3104,-20,70,90,20,0,30,30,0.5,-10,60
71,17,17,3132,-10,30,40,10,0,0,0,0,-10,40
71,18,18,3037,0,80,80,0,0,20,20,,,60
71,19,19,2980,10,50,40,10,0,0,0,0,10,40
71,20,20,3487,-20,60,80,20,0,20,20,0.5,-10,60
71,21,21,3515,0,70,70,0,0,10,10,,,60
71,22,22,3161,-10,30,40,10,0,0,0,1,-10,40
71,23,23,3534,30,60,30,30,0,-10,10,0,30,40
71,24,24,2928,-30,40,70,30,0,10,10,0.666666667,-30,60
71,25,25,2926,10,40,30,10,0,-10,10,1,10,40
71,26,26,3038,10,50,40,10,0,0,0,-1,10,40
71,27,27,3476,30,80,50,30,0,-10,10,0.666666667,30,60
71,28,28,3182,-20,50,70,20,0,10,10,,-10,60
71,29,29,3010,-10,20,30,10,0,-10,10,,-10,40
71,30,0,3920,30,80,50,30,1,10,10,0.666666667,30,40
71,31,1,3913,-20,20,40,20,1,-20,20,-0.5,-10,60
71,32,2,3055,-50,20,70,50,1,30,30,0.6,-50,40
71,33,3,3047,-10,40,50,10,1,-10,10,-1,-10,60
71,34,4,3152,20,60,40,20,1,0,0,0.5,10,40
71,35,5,3498,-10,40,50,10,1,10,10,2,-10,40
71,36,6,3304,40,100,60,40,1,0,0,-0.5,50,60
71,37,7,3454,20,60,40,20,1,-20,20,0.5,10,60
71,38,8,2964,-30,0,30,30,1,-10,10,0,-30,40
71,39,9,3197,30,80,50,30,1,-10,10,1.333333333,30,60
71,40,10,3220,-10,80,90,10,1,30,30,4,-10,60
71,41,11,3122,50,80,30,50,1,-10,10,0.2,50,40
71,42,12,3082,20,60,40,20,1,0,0,1.5,10,40
71,43,13,3177,-10,40,50,10,1,-10,10,-3,-10,60
71,44,14,2890,-50,20,70,50,1,30,30,1,-50,40
71,45,15,3106,-20,60,80,20,1,20,20,2,-10,60
71,46,16,3096,20,40,20,20,1,-20,20,1,10,40
71,47,17,3122,60,100,40,60,1,-20,20,0.333333333,50,60
71,48,18,3492,-40,20,60,40,1,0,0,0.25,-50,60
71,49,19,3135,-40,0,40,40,1,0,0,0.5,-50,40
71,50,20,3109,40,60,20,40,1,-20,20,0,50,40
71,51,21,2973,-30,20,50,30,1,-10,10,0.333333333,-30,60
71,52,22,2924,60,100,40,60,1,-20,20,0.333333333,50,60
71,53,23,2965,60,80,20,60,1,-20,20,0.5,50,40
71,54,24,3200,-20,40,60,20,1,0,0,1,-10,60
71,55,25,3249,-50,0,50,50,1,10,10,0.4,-50,40
71,56,26,3128,40,80,40,40,1,-20,20,0.75,50,60
71,57,27,3044,10,40,30,10,1,-10,10,-2,10,40
71,58,28,3666,10,20,10,10,1,-30,30,,10,40
71,59,29,3571,-10,60,70,10,1,10,10,,-10,60
72,0,0,5104,-10,60,70,10,1,30,30,0,-10,40
72,1,1,3143,-20,20,40,20,1,-20,20,1,-10,60
72,2,2,3283,-30,40,70,30,1,30,30,1,-30,40
72,3,3,3631,60,80,20,60,1,-40,40,0,50,60
72,4,4,3226,40,80,40,40,1,0,0,0,50,40
72,5,5,3512,-20,20,40,20,1,0,0,-2,-10,40
72,6,6,3450,40,60,20,40,1,-40,40,0,50,60
72,7,7,3254,20,40,20,20,1,-40,40,3,10,60
72,8,8,4231,-80,0,80,80,1,40,40,0.25,-70,40
72,9,9,3259,20,100,80,20,1,20,20,-3,10,60
72,10,10,4255,40,60,20,40,1,-40,40,0.5,50,60
72,11,11,3519,-40,20,60,40,1,20,20,1.25,-50,40
72,12,12,3137,30,40,10,30,1,-30,30,1,30,40
72,13,13,3185,60,100,40,60,1,-20,20,0.333333333,50,60
72,14,14,3044,-40,0,40,40,1,0,0,0,-50,40
72,15,15,3733,-20,40,60,20,1,0,0,0,-10,60
72,16,16,4114,40,80,40,40,1,0,0,0,50,40
72,17,17,3108,-40,20,60,40,1,0,0,-0.5,-50,60
72,18,18,3920,0,80,80,0,1,20,20,,,60
72,19,19,4089,20,60,40,20,1,0,0,-1,10,40
72,20,20,3084,40,60,20,40,1,-20,20,-0.5,50,40
72,21,21,3107,40,100,60,40,1,0,0,-0.5,50,60
72,22,22,3153,-20,20,40,20,1,-20,20,-1,-10,60
72,23,23,3311,40,40,0,40,1,-40,40,1,50,40
72,24,24,3201,20,80,60,20,1,0,0,-1,10,60
72,25,25,5405,-40,0,40,40,1,0,0,0.5,-50,40
72,26,26,3224,20,60,40,20,1,-20,20,1,10,60
72,27,27,3241,0,20,20,0,1,-20,20,,,40
72,28,28,3669,40,80,40,40,1,0,0,,50,40
72,29,29,3523,-20,40,60,20,1,0,0,,-10,60
72,30,0,5051,0,80,80,0,0,20,20,,,60
72,31,1,3491,-60,40,100,60,0,60,60,1.333333333,-50,40
72,32,2,3029,0,20,20,0,0,-20,20,,,40
72,33,3,4338,20,60,40,20,0,-20,20,1,10,60
72,34,4,3099,-20,40,60,20,0,0,0,1,-10,60
72,35,5,3521,0,60,60,0,0,20,20,,,40
72,36,6,3158,-10,50,60,10,0,20,20,0,-10,40
72,37,7,3894,10,50,40,10,0,-20,20,2,10,60
72,38,8,3187,-30,30,60,30,0,20,20,0.666666667,-30,40
72,39,9,4453,10,70,60,10,0,0,0,0,10,60
72,40,10,3425,-20,20,40,20,0,0,0,1,-10,40
72,41,11,3459,-20,40,60,20,0,0,0,1,-10,60
72,42,12,3567,10,50,40,10,0,-20,20,1,10,60
72,43,13,3748,10,30,20,10,0,-20,20,0,10,40
72,44,14,5325,10,60,50,10,0,-10,10,-2,10,60
72,45,15,3687,20,40,20,20,0,-20,20,1.5,10,40
72,46,16,7730,40,70,30,40,0,-30,30,1,50,60
72,47,17,3824,10,60,50,10,0,10,10,0,10,40
72,48,18,4013,10,80,70,10,0,10,10,-4,10,60
72,49,19,4021,0,50,50,0,0,10,10,,,40
72,50,20,4245,10,40,30,10,0,-30,30,4,10,60
72,51,21,4265,-10,60,70,10,0,10,10,0,-10,60
72,52,22,3755,-10,20,30,10,0,-10,10,-2,-10,40
72,53,23,4160,-20,30,50,20,0,10,10,1.5,-10,40
72,54,24,5684,10,80,70,10,0,10,10,0,10,60
72,55,25,5197,20,40,20,20,0,-20,20,0.5,10,40
72,56,26,3826,20,50,30,20,0,-10,10,0,10,40
72,57,27,5016,0,70,70,0,0,10,10,,,60
72,58,28,4970,-10,50,60,10,0,0,0,,-10,60
72,59,29,5081,30,60,30,30,0,-10,10,,30,40
73,0,0,5286,-67,0,67,67,1,27,27,0.701492537,-70,40
73,1,1,5183,16,100,84,16,1,24,24,-3.875,10,60
73,2,2,5843,60,80,20,60,1,-20,20,0.083333333,50,40
73,3,3,4129,58,80,22,58,1,-38,38,0.913793103,50,60
73,4,4,4491,15,40,25,15,1,-15,15,1.933333333,10,40
73,5,5,5047,6,60,54,6,1,14,14,-1.5,10,40
73,6,6,4952,-55,20,75,55,1,15,15,0,-50,60
73,7,7,3778,-15,60,75,15,1,15,15,2.866666667,-10,60
73,8,8,7037,-25,20,45,25,1,5,5,0.4,-30,40
73,9,9,7007,8,40,32,8,1,-28,28,5.75,10,60
73,10,10,4538,2,80,78,2,1,18,18,-17,10,60
73,11,11,5752,25,60,35,25,1,-5,5,-0.04,30,40
73,12,12,6309,46,80,34,46,1,-6,6,0,50,40
73,13,13,3830,16,60,44,16,1,-16,16,2.75,10,60
73,14,14,6176,-14,20,34,14,1,-6,6,-2.357142857,-10,40
73,15,15,4512,12,100,88,12,1,28,28,-1,10,60
73,16,16,3742,-27,40,67,27,1,27,27,0,-30,40
73,17,17,3808,-56,20,76,56,1,16,16,1.142857143,-50,60
73,18,18,4284,28,40,12,28,1,-48,48,2.714285714,30,60
73,19,19,3858,-67,0,67,67,1,27,27,0.492537313,-70,40
73,20,20,5217,46,80,34,46,1,-6,6,0.652173913,50,40
73,21,21,4408,12,100,88,12,1,28,28,-1.916666667,10,60
73,22,22,4426,-25,40,65,25,1,5,5,-1.36,-30,60
73,23,23,4250,-4,60,64,4,1,24,24,2.5,-10,40
73,24,24,4095,-79,20,99,79,1,39,39,0.746835443,-70,60
73,25,25,5652,-54,0,54,54,1,14,14,0.074074074,-50,40
73,26,26,4361,20,60,40,20,1,-20,20,1,10,60
73,27,27,6121,-30,20,50,30,1,10,10,-1,-30,40
73,28,28,4438,-40,40,80,40,1,40,40,,-50,40
73,29,29,4587,20,80,60,20,1,0,0,,10,60
73,30,0,6436,21,80,59,21,0,-1,1,-1.380952381,30,60
73,31,1,4695,-10,40,50,10,0,10,10,-0.9,-10,40
73,32,2,4882,1,60,59,1,0,19,19,-27,10,40
73,33,3,7007,10,40,30,10,0,-30,30,4.2,10,60
73,34,4,5621,-2,70,72,2,0,12,12,-4,-10,60
73,35,5,5341,-12,20,32,12,0,-8,8,-1.75,-10,40
73,36,6,7008,-23,30,53,23,0,13,13,0.826086957,-30,40
73,37,7,3995,-20,60,80,20,0,20,20,1.15,-10,60
73,38,8,3502,16,50,34,16,0,-6,6,3.375,10,40
73,39,9,4408,-7,50,57,7,0,-3,3,1.285714286,-10,60
73,40,10,4867,-68,20,88,68,0,48,48,0.794117647,-70,40
73,41,11,4178,2,50,48,2,0,-12,12,10,10,60
73,42,12,4002,2,70,68,2,0,8,8,-11.5,10,60
73,43,13,4137,-4,30,34,4,0,-6,6,3,-10,40
73,44,14,3638,15,60,45,15,0,-15,15,0,10,60
73,45,15,4259,28,50,22,28,0,-18,18,1.607142857,30,40
73,46,16,3934,35,80,45,35,0,-15,15,1,30,60
73,47,17,4485,-7,60,67,7,0,27,27,1.571428571,-10,40
73,48,18,4913,-40,40,80,40,0,20,20,0.25,-50,60
73,49,19,5163,-16,40,56,16,0,16,16,1.375,-10,40
73,50,20,4748,-20,50,70,20,0,10,10,0.1,-10,60
73,51,21,5356,2,70,68,2,0,8,8,4,10,60
73,52,22,5490,6,40,34,6,0,-6,6,5.166666667,10,40
73,53,23,6302,-15,50,65,15,0,25,25,0.666666667,-10,40
73,54,24,5737,4,80,76,4,0,16,16,-2.75,10,60
73,55,25,4201,-35,20,55,35,0,15,15,0.342857143,-30,40
73,56,26,4517,-13,30,43,13,0,3,3,-0.846153846,-10,40
73,57,27,3844,-5,60,65,5,0,5,5,-4.2,-10,60
73,58,28,3993,-46,40,86,46,0,26,26,,-50,60
73,59,29,4767,6,60,54,6,0,14,14,,10,40
74,0,0,4170,-40,20,60,40,1,20,20,0.75,-50,40
74,1,1,7005,40,100,60,40,1,0,0,0.25,50,60
74,2,2,5444,50,80,30,50,1,-10,10,0.6,50,40
74,3,3,5655,-50,20,70,50,1,10,10,0.8,-50,60
74,4,4,4978,0,60,60,0,1,20,20,,,40
74,5,5,5222,-20,40,60,20,1,20,20,-0.5,-10,40
74,6,6,3946,30,60,30,30,1,-30,30,0.333333333,30,60
74,7,7,3894,0,40,40,0,1,-20,20,,,60
74,8,8,5867,-70,0,70,70,1,30,30,0.571428571,-70,40
74,9,9,6209,30,80,50,30,1,-10,10,0.333333333,30,60
74,10,10,5909,20,80,60,20,1,0,0,0.5,10,60
74,11,11,4013,-10,20,30,10,1,-10,10,0,-10,40
74,12,12,4476,30,60,30,30,1,-10,10,0.333333333,30,40
74,13,13,3995,-30,40,70,30,1,10,10,1,-30,60
74,14,14,3630,0,40,40,0,1,0,0,,,40
74,15,15,3976,20,60,40,20,1,-20,20,-1,10,60
74,16,16,4428,-20,0,20,20,1,-20,20,0,-10,40
74,17,17,3592,0,20,20,0,1,-40,40,,,60
74,18,18,3522,80,100,20,80,1,-40,40,0.375,70,60
74,19,19,3558,60,80,20,60,1,-20,20,0.5,50,40
74,20,20,3932,10,60,50,10,1,10,10,-3,10,40
74,21,21,3490,50,100,50,50,1,-10,10,-0.2,50,60
74,22,22,5093,-20,20,40,20,1,-20,20,0,-10,60
74,23,23,6578,-20,0,20,20,1,-20,20,-1,-10,40
74,24,24,3541,40,80,40,40,1,-20,20,0,50,60
74,25,25,3574,0,40,40,0,1,0,0,,,40
74,26,26,3508,0,40,40,0,1,-20,20,,,60
74,27,27,4762,60,80,20,60,1,-20,20,0.5,50,40
74,28,28,4039,-30,20,50,30,1,10,10,,-30,40
74,29,29,6614,20,60,40,20,1,-20,20,,10,60
74,30,0,5472,20,70,50,20,0,-10,10,2,10,60
74,31,1,3756,20,60,40,20,0,0,0,0,10,40
74,32,2,4989,-10,30,40,10,0,0,0,1,-10,40
74,33,3,3948,-10,80,90,10,0,30,30,2,-10,60
74,34,4,5225,-20,50,70,20,0,10,10,0,-10,60
74,35,5,4154,10,40,30,10,0,-10,10,0.9,10,40
74,36,6,4317,-19,20,39,19,0,-1,1,-0.052631579,-10,40
74,37,7,3114,-30,40,70,30,0,10,10,0.666666667,-30,60
74,38,8,3057,10,50,40,10,0,0,0,2,10,40
74,39,9,3478,10,60,50,10,0,-10,10,-2,10,60
74,40,10,5188,-10,50,60,10,0,20,20,2,-10,40
74,41,11,3015,50,80,30,50,0,-30,30,0.8,50,60
74,42,12,3367,0,70,70,0,0,10,10,,,60
74,43,13,3590,-10,30,40,10,0,0,0,0,-10,40
74,44,14,3097,-10,50,60,10,0,0,0,3,-10,60
74,45,15,3164,-20,20,40,20,0,0,0,-1,-10,40
74,46,16,3135,30,60,30,30,0,-30,30,1.333333333,30,60
74,47,17,3416,0,60,60,0,0,20,20,,,40
74,48,18,3126,-30,40,70,30,0,10,10,1,-30,60
74,49,19,3224,0,40,40,0,0,0,0,,,40
74,50,20,3612,30,70,40,30,0,-20,20,0,30,60
74,51,21,2924,10,50,40,10,0,-20,20,1,10,60
74,52,22,7001,,60,,,0,,,,,40
74,53,23,3822,10,50,40,10,0,0,0,,10,40
74,54,24,2741,10,60,50,10,0,-10,10,-2,10,60
74,55,25,7005,,40,,,0,,,,,40
74,56,26,3109,-20,20,40,20,0,0,0,0,-10,40
74,57,27,5220,50,80,30,50,0,-30,30,0.8,50,60
74,58,28,2914,-30,40,70,30,0,10,10,,-30,60
74,59,29,2856,-10,30,40,10,0,0,0,,-10,40
75,0,0,7004,-70,20,90,70,1,50,50,0.857142857,-70,40
75,1,1,7037,30,80,50,30,1,-10,10,-0.333333333,30,60
75,2,2,7013,50,80,30,50,1,-10,10,0.8,50,40
75,3,3,7014,60,100,40,60,1,-20,20,0.833333333,50,60
75,4,4,7003,-30,40,70,30,1,30,30,0,-30,40
75,5,5,7003,-10,60,70,10,1,30,30,3,-10,40
75,6,6,7003,-30,60,90,30,1,30,30,2.333333333,-30,60
75,7,7,7001,20,40,20,20,1,-40,40,3,10,60
75,8,8,7018,-40,0,40,40,1,0,0,0,-50,40
75,9,9,7007,-60,20,80,60,1,20,20,-0.166666667,-50,60
75,10,10,7045,10,100,90,10,1,30,30,-4,10,60
75,11,11,7029,20,60,40,20,1,0,0,-1.5,10,40
75,12,12,7085,70,80,10,70,1,-30,30,0,70,40
75,13,13,7015,-10,40,50,10,1,-10,10,0,-10,60
75,14,14,7018,-10,0,10,10,1,-30,30,-7,-10,40
75,15,15,7003,10,60,50,10,1,-10,10,0,10,60
75,16,16,7025,-40,40,80,40,1,40,40,0.75,-50,40
75,17,17,7019,30,80,50,30,1,-10,10,1.333333333,30,60
75,18,18,7012,-70,20,90,70,1,30,30,0.142857143,-70,60
75,19,19,7017,-30,20,50,30,1,10,10,-0.666666667,-30,40
75,20,20,7003,-50,20,70,50,1,30,30,0.2,-50,40
75,21,21,7002,0,80,80,0,1,20,20,,,60
75,22,22,7001,40,60,20,40,1,-40,40,0.5,50,60
75,23,23,7016,-20,40,60,20,1,20,20,-1,-10,40
75,24,24,7017,60,100,40,60,1,-20,20,0,50,60
75,25,25,7004,0,80,80,0,1,40,40,,,40
75,26,26,7009,-20,20,40,20,1,-20,20,-1.5,-10,60
75,27,27,7003,-52,0,52,52,1,12,12,-0.538461538,-50,40
75,28,28,7044,-20,60,80,20,1,40,40,,-10,40
75,29,29,7006,-30,40,70,30,1,10,10,,-30,60
75,30,0,7009,50,60,10,50,0,-50,50,1,50,60
75,31,1,7004,20,60,40,20,0,0,0,1,10,40
75,32,2,7005,-10,50,60,10,0,20,20,0,-10,40
75,33,3,7035,-20,40,60,20,0,0,0,0.5,-10,60
75,34,4,7022,20,70,50,20,0,-10,10,0,10,60
75,35,5,7021,-20,40,60,20,0,20,20,1,-10,40
75,36,6,7001,-20,20,40,20,0,0,0,0,-10,40
75,37,7,7008,0,50,50,0,0,-10,10,,,60
75,38,8,7019,-10,30,40,10,0,0,0,-1,-10,40
75,39,9,7016,-10,80,90,10,0,30,30,1,-10,60
75,40,10,7002,10,60,50,10,0,10,10,-1,10,40
75,41,11,7025,-10,70,80,10,0,20,20,0,-10,60
75,42,12,7008,0,80,80,0,0,20,20,,,60
75,43,13,7003,10,50,40,10,0,0,0,1,10,40
75,44,14,7008,0,60,60,0,0,0,0,,,60
75,45,15,7017,-20,30,50,20,0,10,10,-0.5,-10,40
75,46,16,7028,-30,50,80,30,0,20,20,0.333333333,-30,60
75,47,17,7003,-40,20,60,40,0,20,20,0,-50,40
75,48,18,7018,-30,40,70,30,0,10,10,0.666666667,-30,60
75,49,19,7022,-20,40,60,20,0,20,20,1,-10,40
75,50,20,7009,0,50,50,0,0,-10,10,,,60
75,51,21,7011,10,70,60,10,0,0,0,-1,10,60
75,52,22,7015,20,60,40,20,0,0,0,1,10,40
75,53,23,7013,-30,30,60,30,0,20,20,1,-30,40
75,54,24,7058,10,60,50,10,0,-10,10,-1,10,60
75,55,25,7024,-10,20,30,10,0,-10,10,-1,-10,40
75,56,26,7032,0,40,40,0,0,0,0,,,40
75,57,27,7018,0,40,40,0,0,-20,20,,,60
75,58,28,7020,30,80,50,30,0,-10,10,,30,60
75,59,29,7014,-20,50,70,20,0,30,30,,-10,40
76,0,0,7015,20,60,40,20,0,-20,20,1,10,60
76,1,1,7007,-10,60,70,10,0,30,30,3,-10,40
76,2,2,9589,-20,20,40,20,0,0,0,0.5,-10,40
76,3,3,7015,10,70,60,10,0,0,0,2,10,60
76,4,4,7029,-40,40,80,40,0,20,20,0,-50,60
76,5,5,7015,10,40,30,10,0,-10,10,0,10,40
76,6,6,7025,0,30,30,0,0,-10,10,,,40
76,7,7,7009,-30,50,80,30,0,20,20,2,-30,60
76,8,8,7032,30,50,20,30,0,-20,20,0,30,40
76,9,9,7007,60,80,20,60,0,-40,40,0.666666667,50,60
76,10,10,7035,10,30,20,10,0,-20,20,5,10,40
76,11,11,7008,20,80,60,20,0,0,0,1.5,10,60
76,12,12,7021,-20,70,90,20,0,30,30,2,-10,60
76,13,13,7006,-20,50,70,20,0,30,30,0,-10,40
76,14,14,7030,-10,40,50,10,0,-10,10,1,-10,60
76,15,15,7008,-30,40,70,30,0,30,30,0.333333333,-30,40
76,16,16,7020,20,60,40,20,0,-20,20,0,10,60
76,17,17,7019,0,60,60,0,0,20,20,,,40
76,18,18,7024,10,50,40,10,0,-20,20,-1,10,60
76,19,19,7011,-20,20,40,20,0,0,0,0,-10,40
76,20,20,7013,10,40,30,10,0,-30,30,4,10,60
76,21,21,7016,-10,60,70,10,0,10,10,-1,-10,60
